Unnamed: 0,id,overall
78942,78942,6
78943,78943,6
78944,78944,6
78945,78945,5
78946,78946,6
78947,78947,6
78948,78948,6
78949,78949,6
78950,78950,6
78951,78951,6
78952,78952,6
78953,78953,6
78954,78954,6
78955,78955,2
78956,78956,6
78957,78957,6
78958,78958,6
78959,78959,6
78960,78960,6
78961,78961,6
78962,78962,6
78963,78963,6
78964,78964,4
78965,78965,5
78966,78966,5
78967,78967,6
78968,78968,6
78969,78969,6
78970,78970,6
78971,78971,6
78972,78972,6
78973,78973,6
78974,78974,6
78975,78975,6
78976,78976,6
78977,78977,6
78978,78978,6
78979,78979,6
78980,78980,4
78981,78981,6
78982,78982,5
78983,78983,6
78984,78984,6
78985,78985,6
78986,78986,6
78987,78987,6
78988,78988,5
78989,78989,6
78990,78990,6
78991,78991,3
78992,78992,6
78993,78993,6
78994,78994,6
78995,78995,6
78996,78996,6
78997,78997,6
78998,78998,5
78999,78999,6
79000,79000,5
79001,79001,5
79002,79002,6
79003,79003,6
79004,79004,6
79005,79005,5
79006,79006,5
79007,79007,6
79008,79008,5
79009,79009,6
79010,79010,6
79011,79011,6
79012,79012,6
79013,79013,6
79014,79014,6
79015,79015,6
79016,79016,6
79017,79017,6
79018,79018,6
79019,79019,6
79020,79020,6
79021,79021,6
79022,79022,6
79023,79023,6
79024,79024,4
79025,79025,5
79026,79026,6
79027,79027,5
79028,79028,6
79029,79029,6
79030,79030,6
79031,79031,5
79032,79032,6
79033,79033,6
79034,79034,6
79035,79035,5
79036,79036,6
79037,79037,6
79038,79038,5
79039,79039,6
79040,79040,6
79041,79041,6
79042,79042,4
79043,79043,6
79044,79044,6
79045,79045,4
79046,79046,6
79047,79047,6
79048,79048,6
79049,79049,6
79050,79050,6
79051,79051,6
79052,79052,6
79053,79053,6
79054,79054,6
79055,79055,6
79056,79056,6
79057,79057,6
79058,79058,6
79059,79059,6
79060,79060,6
79061,79061,6
79062,79062,6
79063,79063,4
79064,79064,5
79065,79065,6
79066,79066,6
79067,79067,4
79068,79068,6
79069,79069,6
79070,79070,6
79071,79071,6
79072,79072,6
79073,79073,4
79074,79074,6
79075,79075,6
79076,79076,6
79077,79077,6
79078,79078,6
79079,79079,6
79080,79080,6
79081,79081,6
79082,79082,6
79083,79083,4
79084,79084,6
79085,79085,5
79086,79086,6
79087,79087,6
79088,79088,6
79089,79089,6
79090,79090,6
79091,79091,6
79092,79092,6
79093,79093,6
79094,79094,6
79095,79095,6
79096,79096,6
79097,79097,4
79098,79098,6
79099,79099,6
79100,79100,6
79101,79101,6
79102,79102,6
79103,79103,6
79104,79104,6
79105,79105,6
79106,79106,6
79107,79107,6
79108,79108,5
79109,79109,6
79110,79110,6
79111,79111,6
79112,79112,6
79113,79113,6
79114,79114,6
79115,79115,6
79116,79116,6
79117,79117,2
79118,79118,6
79119,79119,6
79120,79120,6
79121,79121,5
79122,79122,6
79123,79123,6
79124,79124,6
79125,79125,6
79126,79126,4
79127,79127,6
79128,79128,2
79129,79129,5
79130,79130,6
79131,79131,6
79132,79132,6
79133,79133,6
79134,79134,6
79135,79135,6
79136,79136,6
79137,79137,6
79138,79138,6
79139,79139,6
79140,79140,6
79141,79141,6
79142,79142,6
79143,79143,2
79144,79144,3
79145,79145,5
79146,79146,6
79147,79147,6
79148,79148,6
79149,79149,5
79150,79150,6
79151,79151,6
79152,79152,6
79153,79153,6
79154,79154,6
79155,79155,6
79156,79156,6
79157,79157,6
79158,79158,6
79159,79159,2
79160,79160,6
79161,79161,6
79162,79162,6
79163,79163,6
79164,79164,6
79165,79165,6
79166,79166,4
79167,79167,6
79168,79168,4
79169,79169,6
79170,79170,4
79171,79171,6
79172,79172,6
79173,79173,6
79174,79174,4
79175,79175,3
79176,79176,6
79177,79177,6
79178,79178,6
79179,79179,6
79180,79180,6
79181,79181,3
79182,79182,6
79183,79183,5
79184,79184,6
79185,79185,2
79186,79186,5
79187,79187,4
79188,79188,6
79189,79189,2
79190,79190,6
79191,79191,6
79192,79192,6
79193,79193,6
79194,79194,2
79195,79195,6
79196,79196,6
79197,79197,6
79198,79198,6
79199,79199,6
79200,79200,6
79201,79201,6
79202,79202,6
79203,79203,3
79204,79204,2
79205,79205,6
79206,79206,6
79207,79207,6
79208,79208,6
79209,79209,6
79210,79210,6
79211,79211,6
79212,79212,6
79213,79213,6
79214,79214,6
79215,79215,6
79216,79216,6
79217,79217,6
79218,79218,6
79219,79219,6
79220,79220,6
79221,79221,6
79222,79222,5
79223,79223,6
79224,79224,5
79225,79225,6
79226,79226,5
79227,79227,6
79228,79228,6
79229,79229,6
79230,79230,6
79231,79231,6
79232,79232,6
79233,79233,6
79234,79234,6
79235,79235,6
79236,79236,6
79237,79237,6
79238,79238,6
79239,79239,6
79240,79240,6
79241,79241,5
79242,79242,3
79243,79243,3
79244,79244,6
79245,79245,6
79246,79246,6
79247,79247,6
79248,79248,6
79249,79249,6
79250,79250,6
79251,79251,6
79252,79252,6
79253,79253,6
79254,79254,6
79255,79255,6
79256,79256,6
79257,79257,6
79258,79258,5
79259,79259,6
79260,79260,6
79261,79261,6
79262,79262,6
79263,79263,6
79264,79264,6
79265,79265,6
79266,79266,5
79267,79267,6
79268,79268,6
79269,79269,6
79270,79270,6
79271,79271,6
79272,79272,4
79273,79273,6
79274,79274,5
79275,79275,6
79276,79276,6
79277,79277,6
79278,79278,6
79279,79279,6
79280,79280,4
79281,79281,6
79282,79282,6
79283,79283,6
79284,79284,6
79285,79285,4
79286,79286,6
79287,79287,6
79288,79288,6
79289,79289,5
79290,79290,2
79291,79291,4
79292,79292,6
79293,79293,6
79294,79294,6
79295,79295,4
79296,79296,6
79297,79297,6
79298,79298,6
79299,79299,6
79300,79300,5
79301,79301,6
79302,79302,5
79303,79303,6
79304,79304,6
79305,79305,6
79306,79306,6
79307,79307,6
79308,79308,5
79309,79309,6
79310,79310,6
79311,79311,6
79312,79312,6
79313,79313,6
79314,79314,6
79315,79315,6
79316,79316,6
79317,79317,6
79318,79318,6
79319,79319,3
79320,79320,4
79321,79321,6
79322,79322,5
79323,79323,6
79324,79324,6
79325,79325,3
79326,79326,6
79327,79327,5
79328,79328,6
79329,79329,5
79330,79330,6
79331,79331,6
79332,79332,6
79333,79333,6
79334,79334,6
79335,79335,6
79336,79336,6
79337,79337,6
79338,79338,6
79339,79339,6
79340,79340,6
79341,79341,6
79342,79342,6
79343,79343,6
79344,79344,6
79345,79345,6
79346,79346,5
79347,79347,6
79348,79348,6
79349,79349,6
79350,79350,6
79351,79351,6
79352,79352,6
79353,79353,5
79354,79354,6
79355,79355,6
79356,79356,6
79357,79357,6
79358,79358,4
79359,79359,6
79360,79360,6
79361,79361,6
79362,79362,6
79363,79363,6
79364,79364,6
79365,79365,6
79366,79366,6
79367,79367,6
79368,79368,6
79369,79369,6
79370,79370,6
79371,79371,6
79372,79372,6
79373,79373,6
79374,79374,6
79375,79375,6
79376,79376,6
79377,79377,4
79378,79378,6
79379,79379,4
79380,79380,6
79381,79381,6
79382,79382,6
79383,79383,6
79384,79384,6
79385,79385,6
79386,79386,6
79387,79387,6
79388,79388,6
79389,79389,6
79390,79390,5
79391,79391,6
79392,79392,6
79393,79393,6
79394,79394,6
79395,79395,6
79396,79396,6
79397,79397,6
79398,79398,5
79399,79399,6
79400,79400,6
79401,79401,5
79402,79402,6
79403,79403,6
79404,79404,6
79405,79405,6
79406,79406,6
79407,79407,6
79408,79408,6
79409,79409,6
79410,79410,6
79411,79411,6
79412,79412,6
79413,79413,6
79414,79414,6
79415,79415,6
79416,79416,6
79417,79417,6
79418,79418,6
79419,79419,5
79420,79420,4
79421,79421,6
79422,79422,6
79423,79423,3
79424,79424,6
79425,79425,6
79426,79426,3
79427,79427,6
79428,79428,6
79429,79429,6
79430,79430,6
79431,79431,6
79432,79432,6
79433,79433,4
79434,79434,6
79435,79435,6
79436,79436,6
79437,79437,4
79438,79438,6
79439,79439,6
79440,79440,6
79441,79441,6
79442,79442,5
79443,79443,6
79444,79444,6
79445,79445,6
79446,79446,6
79447,79447,6
79448,79448,6
79449,79449,6
79450,79450,6
79451,79451,4
79452,79452,4
79453,79453,6
79454,79454,6
79455,79455,6
79456,79456,6
79457,79457,6
79458,79458,6
79459,79459,4
79460,79460,6
79461,79461,6
79462,79462,6
79463,79463,6
79464,79464,6
79465,79465,6
79466,79466,6
79467,79467,6
79468,79468,6
79469,79469,6
79470,79470,6
79471,79471,6
79472,79472,6
79473,79473,6
79474,79474,3
79475,79475,6
79476,79476,6
79477,79477,6
79478,79478,6
79479,79479,6
79480,79480,5
79481,79481,6
79482,79482,6
79483,79483,6
79484,79484,4
79485,79485,5
79486,79486,6
79487,79487,6
79488,79488,6
79489,79489,6
79490,79490,6
79491,79491,4
79492,79492,6
79493,79493,6
79494,79494,6
79495,79495,6
79496,79496,6
79497,79497,6
79498,79498,6
79499,79499,6
79500,79500,6
79501,79501,2
79502,79502,6
79503,79503,5
79504,79504,6
79505,79505,5
79506,79506,6
79507,79507,4
79508,79508,6
79509,79509,6
79510,79510,6
79511,79511,6
79512,79512,6
79513,79513,6
79514,79514,6
79515,79515,6
79516,79516,6
79517,79517,6
79518,79518,4
79519,79519,6
79520,79520,3
79521,79521,6
79522,79522,6
79523,79523,2
79524,79524,6
79525,79525,6
79526,79526,6
79527,79527,6
79528,79528,4
79529,79529,6
79530,79530,6
79531,79531,6
79532,79532,6
79533,79533,5
79534,79534,5
79535,79535,6
79536,79536,6
79537,79537,6
79538,79538,6
79539,79539,6
79540,79540,6
79541,79541,6
79542,79542,6
79543,79543,6
79544,79544,6
79545,79545,6
79546,79546,6
79547,79547,4
79548,79548,6
79549,79549,6
79550,79550,2
79551,79551,2
79552,79552,5
79553,79553,6
79554,79554,5
79555,79555,6
79556,79556,6
79557,79557,6
79558,79558,6
79559,79559,6
79560,79560,6
79561,79561,6
79562,79562,6
79563,79563,5
79564,79564,5
79565,79565,6
79566,79566,5
79567,79567,4
79568,79568,6
79569,79569,4
79570,79570,6
79571,79571,6
79572,79572,6
79573,79573,6
79574,79574,6
79575,79575,6
79576,79576,6
79577,79577,6
79578,79578,6
79579,79579,2
79580,79580,6
79581,79581,6
79582,79582,6
79583,79583,6
79584,79584,6
79585,79585,6
79586,79586,5
79587,79587,6
79588,79588,6
79589,79589,4
79590,79590,6
79591,79591,6
79592,79592,6
79593,79593,6
79594,79594,6
79595,79595,6
79596,79596,3
79597,79597,4
79598,79598,6
79599,79599,6
79600,79600,6
79601,79601,5
79602,79602,6
79603,79603,6
79604,79604,6
79605,79605,6
79606,79606,6
79607,79607,6
79608,79608,6
79609,79609,6
79610,79610,4
79611,79611,6
79612,79612,6
79613,79613,6
79614,79614,6
79615,79615,4
79616,79616,5
79617,79617,6
79618,79618,6
79619,79619,6
79620,79620,6
79621,79621,6
79622,79622,6
79623,79623,6
79624,79624,6
79625,79625,2
79626,79626,6
79627,79627,6
79628,79628,6
79629,79629,6
79630,79630,6
79631,79631,2
79632,79632,6
79633,79633,6
79634,79634,3
79635,79635,2
79636,79636,5
79637,79637,6
79638,79638,6
79639,79639,6
79640,79640,6
79641,79641,6
79642,79642,6
79643,79643,6
79644,79644,6
79645,79645,6
79646,79646,6
79647,79647,6
79648,79648,6
79649,79649,4
79650,79650,6
79651,79651,6
79652,79652,6
79653,79653,6
79654,79654,6
79655,79655,6
79656,79656,2
79657,79657,6
79658,79658,6
79659,79659,3
79660,79660,3
79661,79661,6
79662,79662,6
79663,79663,6
79664,79664,6
79665,79665,5
79666,79666,6
79667,79667,6
79668,79668,6
79669,79669,6
79670,79670,5
79671,79671,6
79672,79672,5
79673,79673,6
79674,79674,6
79675,79675,6
79676,79676,6
79677,79677,5
79678,79678,6
79679,79679,6
79680,79680,5
79681,79681,4
79682,79682,6
79683,79683,6
79684,79684,6
79685,79685,6
79686,79686,6
79687,79687,6
79688,79688,6
79689,79689,6
79690,79690,6
79691,79691,6
79692,79692,6
79693,79693,6
79694,79694,6
79695,79695,6
79696,79696,6
79697,79697,6
79698,79698,6
79699,79699,6
79700,79700,6
79701,79701,4
79702,79702,6
79703,79703,6
79704,79704,6
79705,79705,6
79706,79706,6
79707,79707,6
79708,79708,3
79709,79709,6
79710,79710,6
79711,79711,6
79712,79712,6
79713,79713,6
79714,79714,6
79715,79715,6
79716,79716,6
79717,79717,6
79718,79718,6
79719,79719,6
79720,79720,6
79721,79721,6
79722,79722,6
79723,79723,5
79724,79724,6
79725,79725,6
79726,79726,6
79727,79727,4
79728,79728,6
79729,79729,6
79730,79730,6
79731,79731,6
79732,79732,6
79733,79733,6
79734,79734,6
79735,79735,3
79736,79736,6
79737,79737,6
79738,79738,6
79739,79739,6
79740,79740,6
79741,79741,5
79742,79742,6
79743,79743,6
79744,79744,6
79745,79745,6
79746,79746,5
79747,79747,6
79748,79748,6
79749,79749,6
79750,79750,6
79751,79751,6
79752,79752,6
79753,79753,6
79754,79754,6
79755,79755,6
79756,79756,6
79757,79757,6
79758,79758,6
79759,79759,6
79760,79760,6
79761,79761,6
79762,79762,6
79763,79763,5
79764,79764,6
79765,79765,6
79766,79766,6
79767,79767,6
79768,79768,6
79769,79769,5
79770,79770,6
79771,79771,5
79772,79772,6
79773,79773,6
79774,79774,6
79775,79775,6
79776,79776,5
79777,79777,6
79778,79778,6
79779,79779,6
79780,79780,6
79781,79781,6
79782,79782,6
79783,79783,6
79784,79784,6
79785,79785,6
79786,79786,6
79787,79787,6
79788,79788,6
79789,79789,6
79790,79790,6
79791,79791,6
79792,79792,6
79793,79793,6
79794,79794,6
79795,79795,4
79796,79796,3
79797,79797,6
79798,79798,6
79799,79799,6
79800,79800,6
79801,79801,6
79802,79802,6
79803,79803,6
79804,79804,5
79805,79805,6
79806,79806,2
79807,79807,6
79808,79808,6
79809,79809,6
79810,79810,4
79811,79811,5
79812,79812,6
79813,79813,6
79814,79814,6
79815,79815,6
79816,79816,5
79817,79817,6
79818,79818,6
79819,79819,6
79820,79820,6
79821,79821,6
79822,79822,4
79823,79823,6
79824,79824,6
79825,79825,6
79826,79826,6
79827,79827,6
79828,79828,6
79829,79829,6
79830,79830,6
79831,79831,6
79832,79832,6
79833,79833,6
79834,79834,6
79835,79835,6
79836,79836,6
79837,79837,6
79838,79838,6
79839,79839,6
79840,79840,4
79841,79841,3
79842,79842,6
79843,79843,6
79844,79844,6
79845,79845,6
79846,79846,5
79847,79847,3
79848,79848,6
79849,79849,6
79850,79850,6
79851,79851,6
79852,79852,6
79853,79853,3
79854,79854,6
79855,79855,6
79856,79856,6
79857,79857,6
79858,79858,6
79859,79859,6
79860,79860,6
79861,79861,6
79862,79862,6
79863,79863,5
79864,79864,5
79865,79865,6
79866,79866,6
79867,79867,6
79868,79868,6
79869,79869,6
79870,79870,6
79871,79871,6
79872,79872,6
79873,79873,4
79874,79874,6
79875,79875,5
79876,79876,6
79877,79877,6
79878,79878,5
79879,79879,6
79880,79880,6
79881,79881,6
79882,79882,6
79883,79883,6
79884,79884,6
79885,79885,2
79886,79886,6
79887,79887,6
79888,79888,6
79889,79889,5
79890,79890,6
79891,79891,6
79892,79892,5
79893,79893,3
79894,79894,4
79895,79895,6
79896,79896,6
79897,79897,6
79898,79898,5
79899,79899,6
79900,79900,6
79901,79901,6
79902,79902,6
79903,79903,6
79904,79904,6
79905,79905,6
79906,79906,5
79907,79907,6
79908,79908,6
79909,79909,5
79910,79910,6
79911,79911,4
79912,79912,6
79913,79913,6
79914,79914,6
79915,79915,6
79916,79916,6
79917,79917,6
79918,79918,5
79919,79919,4
79920,79920,6
79921,79921,6
79922,79922,6
79923,79923,6
79924,79924,5
79925,79925,6
79926,79926,6
79927,79927,6
79928,79928,6
79929,79929,6
79930,79930,6
79931,79931,6
79932,79932,6
79933,79933,6
79934,79934,6
79935,79935,6
79936,79936,6
79937,79937,6
79938,79938,6
79939,79939,6
79940,79940,4
79941,79941,6
79942,79942,6
79943,79943,6
79944,79944,3
79945,79945,6
79946,79946,6
79947,79947,6
79948,79948,6
79949,79949,6
79950,79950,6
79951,79951,5
79952,79952,6
79953,79953,6
79954,79954,3
79955,79955,6
79956,79956,6
79957,79957,6
79958,79958,3
79959,79959,6
79960,79960,2
79961,79961,6
79962,79962,6
79963,79963,6
79964,79964,6
79965,79965,6
79966,79966,6
79967,79967,6
79968,79968,6
79969,79969,4
79970,79970,6
79971,79971,3
79972,79972,6
79973,79973,6
79974,79974,4
79975,79975,5
79976,79976,6
79977,79977,6
79978,79978,6
79979,79979,5
79980,79980,6
79981,79981,6
79982,79982,6
79983,79983,5
79984,79984,6
79985,79985,5
79986,79986,6
79987,79987,6
79988,79988,6
79989,79989,6
79990,79990,6
79991,79991,6
79992,79992,6
79993,79993,2
79994,79994,6
79995,79995,4
79996,79996,6
79997,79997,6
79998,79998,6
79999,79999,6
80000,80000,6
80001,80001,6
80002,80002,6
80003,80003,5
80004,80004,6
80005,80005,6
80006,80006,6
80007,80007,3
80008,80008,5
80009,80009,6
80010,80010,6
80011,80011,6
80012,80012,5
80013,80013,6
80014,80014,3
80015,80015,6
80016,80016,6
80017,80017,6
80018,80018,6
80019,80019,6
80020,80020,6
80021,80021,4
80022,80022,6
80023,80023,6
80024,80024,6
80025,80025,6
80026,80026,6
80027,80027,5
80028,80028,5
80029,80029,6
80030,80030,6
80031,80031,6
80032,80032,6
80033,80033,3
80034,80034,6
80035,80035,6
80036,80036,6
80037,80037,6
80038,80038,6
80039,80039,6
80040,80040,6
80041,80041,6
80042,80042,6
80043,80043,6
80044,80044,6
80045,80045,6
80046,80046,4
80047,80047,6
80048,80048,6
80049,80049,6
80050,80050,6
80051,80051,6
80052,80052,6
80053,80053,6
80054,80054,6
80055,80055,6
80056,80056,5
80057,80057,6
80058,80058,6
80059,80059,6
80060,80060,5
80061,80061,2
80062,80062,4
80063,80063,6
80064,80064,6
80065,80065,6
80066,80066,6
80067,80067,6
80068,80068,6
80069,80069,6
80070,80070,6
80071,80071,4
80072,80072,6
80073,80073,3
80074,80074,5
80075,80075,6
80076,80076,6
80077,80077,6
80078,80078,6
80079,80079,6
80080,80080,6
80081,80081,5
80082,80082,6
80083,80083,6
80084,80084,2
80085,80085,6
80086,80086,6
80087,80087,6
80088,80088,6
80089,80089,6
80090,80090,5
80091,80091,6
80092,80092,4
80093,80093,4
80094,80094,6
80095,80095,6
80096,80096,2
80097,80097,4
80098,80098,6
80099,80099,6
80100,80100,2
80101,80101,6
80102,80102,6
80103,80103,6
80104,80104,6
80105,80105,6
80106,80106,6
80107,80107,4
80108,80108,6
80109,80109,6
80110,80110,6
80111,80111,6
80112,80112,6
80113,80113,6
80114,80114,4
80115,80115,6
80116,80116,6
80117,80117,6
80118,80118,6
80119,80119,6
80120,80120,6
80121,80121,6
80122,80122,6
80123,80123,6
80124,80124,6
80125,80125,3
80126,80126,6
80127,80127,6
80128,80128,6
80129,80129,6
80130,80130,6
80131,80131,6
80132,80132,5
80133,80133,6
80134,80134,6
80135,80135,6
80136,80136,6
80137,80137,6
80138,80138,6
80139,80139,6
80140,80140,6
80141,80141,6
80142,80142,6
80143,80143,6
80144,80144,6
80145,80145,6
80146,80146,6
80147,80147,6
80148,80148,4
80149,80149,6
80150,80150,6
80151,80151,6
80152,80152,6
80153,80153,4
80154,80154,6
80155,80155,6
80156,80156,6
80157,80157,5
80158,80158,6
80159,80159,6
80160,80160,6
80161,80161,6
80162,80162,4
80163,80163,4
80164,80164,6
80165,80165,6
80166,80166,6
80167,80167,5
80168,80168,5
80169,80169,6
80170,80170,6
80171,80171,6
80172,80172,6
80173,80173,6
80174,80174,6
80175,80175,6
80176,80176,5
80177,80177,6
80178,80178,3
80179,80179,6
80180,80180,6
80181,80181,6
80182,80182,6
80183,80183,5
80184,80184,6
80185,80185,6
80186,80186,6
80187,80187,6
80188,80188,6
80189,80189,6
80190,80190,6
80191,80191,6
80192,80192,6
80193,80193,6
80194,80194,6
80195,80195,6
80196,80196,2
80197,80197,6
80198,80198,6
80199,80199,6
80200,80200,4
80201,80201,6
80202,80202,6
80203,80203,6
80204,80204,6
80205,80205,5
80206,80206,4
80207,80207,4
80208,80208,5
80209,80209,6
80210,80210,6
80211,80211,6
80212,80212,6
80213,80213,6
80214,80214,6
80215,80215,6
80216,80216,6
80217,80217,6
80218,80218,6
80219,80219,6
80220,80220,6
80221,80221,5
80222,80222,6
80223,80223,4
80224,80224,6
80225,80225,6
80226,80226,6
80227,80227,6
80228,80228,5
80229,80229,6
80230,80230,6
80231,80231,5
80232,80232,6
80233,80233,3
80234,80234,6
80235,80235,6
80236,80236,6
80237,80237,6
80238,80238,6
80239,80239,6
80240,80240,6
80241,80241,6
80242,80242,6
80243,80243,6
80244,80244,6
80245,80245,6
80246,80246,6
80247,80247,6
80248,80248,6
80249,80249,6
80250,80250,6
80251,80251,6
80252,80252,2
80253,80253,6
80254,80254,6
80255,80255,6
80256,80256,6
80257,80257,6
80258,80258,6
80259,80259,6
80260,80260,6
80261,80261,6
80262,80262,5
80263,80263,6
80264,80264,6
80265,80265,6
80266,80266,6
80267,80267,6
80268,80268,6
80269,80269,6
80270,80270,6
80271,80271,5
80272,80272,6
80273,80273,6
80274,80274,6
80275,80275,6
80276,80276,6
80277,80277,6
80278,80278,4
80279,80279,6
80280,80280,6
80281,80281,3
80282,80282,6
80283,80283,6
80284,80284,6
80285,80285,6
80286,80286,6
80287,80287,6
80288,80288,6
80289,80289,6
80290,80290,6
80291,80291,6
80292,80292,6
80293,80293,6
80294,80294,6
80295,80295,6
80296,80296,6
80297,80297,6
80298,80298,6
80299,80299,6
80300,80300,6
80301,80301,6
80302,80302,6
80303,80303,6
80304,80304,6
80305,80305,6
80306,80306,6
80307,80307,5
80308,80308,6
80309,80309,6
80310,80310,5
80311,80311,6
80312,80312,6
80313,80313,6
80314,80314,6
80315,80315,6
80316,80316,6
80317,80317,6
80318,80318,5
80319,80319,6
80320,80320,6
80321,80321,6
80322,80322,6
80323,80323,6
80324,80324,6
80325,80325,6
80326,80326,6
80327,80327,6
80328,80328,6
80329,80329,6
80330,80330,6
80331,80331,6
80332,80332,6
80333,80333,6
80334,80334,6
80335,80335,6
80336,80336,6
80337,80337,6
80338,80338,5
80339,80339,6
80340,80340,6
80341,80341,6
80342,80342,6
80343,80343,5
80344,80344,4
80345,80345,6
80346,80346,6
80347,80347,6
80348,80348,6
80349,80349,6
80350,80350,6
80351,80351,5
80352,80352,6
80353,80353,6
80354,80354,6
80355,80355,6
80356,80356,6
80357,80357,6
80358,80358,6
80359,80359,6
80360,80360,6
80361,80361,6
80362,80362,6
80363,80363,6
80364,80364,6
80365,80365,6
80366,80366,5
80367,80367,6
80368,80368,3
80369,80369,6
80370,80370,6
80371,80371,6
80372,80372,6
80373,80373,6
80374,80374,4
80375,80375,6
80376,80376,6
80377,80377,6
80378,80378,6
80379,80379,4
80380,80380,6
80381,80381,6
80382,80382,4
80383,80383,6
80384,80384,6
80385,80385,6
80386,80386,6
80387,80387,6
80388,80388,6
80389,80389,5
80390,80390,6
80391,80391,6
80392,80392,6
80393,80393,6
80394,80394,6
80395,80395,5
80396,80396,6
80397,80397,6
80398,80398,2
80399,80399,6
80400,80400,6
80401,80401,5
80402,80402,6
80403,80403,6
80404,80404,6
80405,80405,6
80406,80406,6
80407,80407,6
80408,80408,6
80409,80409,6
80410,80410,6
80411,80411,6
80412,80412,6
80413,80413,6
80414,80414,6
80415,80415,6
80416,80416,6
80417,80417,6
80418,80418,6
80419,80419,6
80420,80420,6
80421,80421,6
80422,80422,6
80423,80423,6
80424,80424,6
80425,80425,6
80426,80426,6
80427,80427,5
80428,80428,6
80429,80429,4
80430,80430,6
80431,80431,6
80432,80432,4
80433,80433,6
80434,80434,6
80435,80435,6
80436,80436,6
80437,80437,6
80438,80438,6
80439,80439,6
80440,80440,6
80441,80441,6
80442,80442,2
80443,80443,6
80444,80444,6
80445,80445,6
80446,80446,6
80447,80447,6
80448,80448,6
80449,80449,6
80450,80450,6
80451,80451,6
80452,80452,6
80453,80453,6
80454,80454,6
80455,80455,6
80456,80456,6
80457,80457,6
80458,80458,6
80459,80459,6
80460,80460,6
80461,80461,6
80462,80462,6
80463,80463,6
80464,80464,6
80465,80465,6
80466,80466,6
80467,80467,6
80468,80468,6
80469,80469,6
80470,80470,6
80471,80471,6
80472,80472,6
80473,80473,6
80474,80474,6
80475,80475,6
80476,80476,6
80477,80477,6
80478,80478,4
80479,80479,6
80480,80480,6
80481,80481,6
80482,80482,6
80483,80483,6
80484,80484,6
80485,80485,4
80486,80486,6
80487,80487,6
80488,80488,6
80489,80489,6
80490,80490,6
80491,80491,6
80492,80492,6
80493,80493,6
80494,80494,6
80495,80495,6
80496,80496,6
80497,80497,6
80498,80498,6
80499,80499,6
80500,80500,6
80501,80501,6
80502,80502,6
80503,80503,6
80504,80504,6
80505,80505,6
80506,80506,2
80507,80507,6
80508,80508,6
80509,80509,6
80510,80510,6
80511,80511,6
80512,80512,6
80513,80513,6
80514,80514,6
80515,80515,6
80516,80516,6
80517,80517,6
80518,80518,6
80519,80519,6
80520,80520,6
80521,80521,6
80522,80522,6
80523,80523,6
80524,80524,6
80525,80525,6
80526,80526,6
80527,80527,6
80528,80528,6
80529,80529,6
80530,80530,6
80531,80531,6
80532,80532,6
80533,80533,5
80534,80534,6
80535,80535,6
80536,80536,6
80537,80537,6
80538,80538,6
80539,80539,6
80540,80540,6
80541,80541,6
80542,80542,6
80543,80543,6
80544,80544,6
80545,80545,6
80546,80546,6
80547,80547,5
80548,80548,6
80549,80549,5
80550,80550,5
80551,80551,6
80552,80552,6
80553,80553,6
80554,80554,4
80555,80555,6
80556,80556,6
80557,80557,6
80558,80558,6
80559,80559,6
80560,80560,5
80561,80561,4
80562,80562,5
80563,80563,6
80564,80564,6
80565,80565,6
80566,80566,6
80567,80567,5
80568,80568,6
80569,80569,6
80570,80570,6
80571,80571,6
80572,80572,6
80573,80573,6
80574,80574,3
80575,80575,6
80576,80576,6
80577,80577,6
80578,80578,6
80579,80579,6
80580,80580,6
80581,80581,6
80582,80582,6
80583,80583,3
80584,80584,5
80585,80585,6
80586,80586,6
80587,80587,6
80588,80588,6
80589,80589,6
80590,80590,6
80591,80591,6
80592,80592,6
80593,80593,6
80594,80594,4
80595,80595,6
80596,80596,6
80597,80597,6
80598,80598,6
80599,80599,6
80600,80600,6
80601,80601,6
80602,80602,5
80603,80603,6
80604,80604,6
80605,80605,6
80606,80606,6
80607,80607,6
80608,80608,5
80609,80609,3
80610,80610,6
80611,80611,6
80612,80612,6
80613,80613,3
80614,80614,6
80615,80615,6
80616,80616,6
80617,80617,6
80618,80618,6
80619,80619,4
80620,80620,6
80621,80621,6
80622,80622,6
80623,80623,6
80624,80624,6
80625,80625,6
80626,80626,4
80627,80627,6
80628,80628,6
80629,80629,6
80630,80630,6
80631,80631,6
80632,80632,6
80633,80633,6
80634,80634,6
80635,80635,6
80636,80636,6
80637,80637,6
80638,80638,6
80639,80639,6
80640,80640,6
80641,80641,6
80642,80642,6
80643,80643,6
80644,80644,6
80645,80645,6
80646,80646,6
80647,80647,6
80648,80648,6
80649,80649,6
80650,80650,6
80651,80651,5
80652,80652,6
80653,80653,6
80654,80654,6
80655,80655,6
80656,80656,6
80657,80657,6
80658,80658,6
80659,80659,3
80660,80660,6
80661,80661,6
80662,80662,6
80663,80663,6
80664,80664,6
80665,80665,4
80666,80666,6
80667,80667,6
80668,80668,3
80669,80669,6
80670,80670,6
80671,80671,6
80672,80672,6
80673,80673,6
80674,80674,6
80675,80675,6
80676,80676,6
80677,80677,6
80678,80678,6
80679,80679,6
80680,80680,6
80681,80681,6
80682,80682,6
80683,80683,6
80684,80684,6
80685,80685,6
80686,80686,6
80687,80687,6
80688,80688,6
80689,80689,6
